name,address,google_map,route_proximity
Hopewell School (Harmony House),"Harmony House, Baden Powell Close, Dagenham, RM9 6XN","https://www.google.com/maps/@51.532666564250476,0.1379502804014996,16z",69.58941928
Blessed Sacrament Catholic Primary School,"Cedar Road, Liverpool, L9 9AF","https://www.google.com/maps/@53.46232499853575,-2.9544729644504013,16z",69.99676758
Cardinal Newman Catholic School,"The Upper Drive, Hove, BN3 6NE","https://www.google.com/maps/@50.83699963242057,-0.1543831992916244,16z",71.7545677
Oakwood School,"Balcombe Road, RH6 9AE","https://www.google.com/maps/@51.172650800072155,-0.1541363557391433,16z",72.12754554
Elliston Primary Academy,"Elliston Street, Cleethorpes, DN35 7HT","https://www.google.com/maps/@53.56710055371756,-0.04559575251791262,16z",72.33596746
Bournville Primary School,"Selworthy Road, Weston-Super-Mare, BS23 3ST","https://www.google.com/maps/@51.3348402852089,-2.9631742395994527,16z",73.44760517
Ysgol Llandudoch School,"Maeshyfryd, St Dogmaels, SA43 3ET","https://www.google.com/maps/@52.083045543263005,-4.681187166879133,16z",74.485145
St Michael's RC Primary,,"https://www.google.com/maps/@51.5740122269924,-2.9933404223858036,16z",75.08256754
Canary Wharf College Glenworth,"93 Saunders Ness Road, London, E14 3EB","https://www.google.com/maps/@51.489550095267006,-0.005535137954798271,16z",75.20969765
Oasis Academy Long Cross and Nursery School,"Long Cross, Bristol, BS11 0LP","https://www.google.com/maps/@51.497433120554646,-2.6687905152416853,16z",75.6022431
Portfield Primary Academy,"St James Road, Chichester, PO19 7HA","https://www.google.com/maps/@50.83883288632568,-0.7642968102376079,16z",75.75589635
All Saints C of E Primary School,,"https://www.google.com/maps/@51.73073538393239,0.6687670741049268,16z",76.01162742
UNKNOWN,"Lighthouse Road, Newport,","https://www.google.com/maps/@51.55755079577182,-3.0111217488237982,16z",76.44564492
Ysgol Cefn Coch,"Stryd Yr Ysgol, LL48 6AE","https://www.google.com/maps/@52.93174221536325,-4.06661680909287,16z",76.56936102
Clevedon School,"Valley Road, BS21 6AH","https://www.google.com/maps/@51.445808151413814,-2.844770090482385,16z",77.64282096
Holy Trinity School,"School Lane, SL6 9QJ","https://www.google.com/maps/@51.55728929816605,-0.7097644441447976,16z",77.69531599
Burscough Bridge Methodist School,"Orrell Lane, Ormskirk, L40 0SG","https://www.google.com/maps/@53.60310756231638,-2.844228454403968,16z",77.74568816
Maesglas Primary School,"Maesglas Road, Newport, NP20 3DG","https://www.google.com/maps/@51.56689729581622,-3.0101937622901804,16z",77.8562264
Red Rose School,FY8 2NQ,"https://www.google.com/maps/@53.75219283549234,-3.0365778831940524,16z",78.14742015
Tirmorfa Primary School,,"https://www.google.com/maps/@51.598949387055406,-3.821607218946666,16z",78.88073893
Beam Park - Future Recreation Ground,,"https://www.google.com/maps/@51.5247934584049,0.1684672390469264,16z",80.04695048
Lordsgate Township Church of England Primary School,,"https://www.google.com/maps/@53.59407557555581,-2.8323605083409986,16z",80.26336533
Beam Park (Future) School,,"https://www.google.com/maps/@51.524762517529325,0.1684337460222244,16z",80.38392303
Kirkdale St Lawrence CofE Primary School,"Fonthill Road, Liverpool, L4 1QD","https://www.google.com/maps/@53.43597082767285,-2.9819792509369294,16z",81.76337552
Lancastrian Infant School,"Orchard Gardens, Chichester, PO19 1DG","https://www.google.com/maps/@50.84061526355239,-0.783513567029412,16z",82.60467912
Thoresby Primary School,"Thoresby Primary School, Thoresby Street, Hull, HU5 3RG","https://www.google.com/maps/@53.75225596671976,-0.3676289318339551,16z",82.67974674
Sully Primary School,"Burnham Avenue, Sully, CF64 5SU","https://www.google.com/maps/@51.404347776742384,-3.2166703854063936,16z",82.79425335
Saint Georges VA Church Primary School,,"https://www.google.com/maps/@51.36339390098246,-2.9006225114710946,16z",83.52683817
Great Yarmouth Charter Academy,"Salisbury Road, Great Yarmouth, NR30 4LS","https://www.google.com/maps/@52.618683921320695,1.7361500474458045,16z",84.59110645
Long Sutton Primary School,"Dick Turpin Way, Long Sutton, PE12 9EP","https://www.google.com/maps/@52.78727588537878,0.11646652096844724,16z",84.60078314
St James Infant School,"High Street, Whitehaven, CA28 7PZ","https://www.google.com/maps/@54.55063120324581,-3.5851897006110285,16z",86.27768153
Gorseland Primary School,"Deben Avenue, IP5 3QR","https://www.google.com/maps/@52.06340319179672,1.2623197089391271,16z",86.97649825
St Bridget's CofE School,"Main Street, Whitehaven, CA28 6NY","https://www.google.com/maps/@54.56967865319787,-3.579779047218545,16z",87.52164604
Christchurch Primary School,"Rodney Street, SA1 3UA","https://www.google.com/maps/@51.61415565812156,-3.9556180342612013,16z",87.98751405
Colchester High School,"Wellesley Road, Colchester, CO3 3HD","https://www.google.com/maps/@51.886516252346574,0.8906003535805279,16z",88.30664261
Ropery Walk Primary School,"Ropery Walk, SR7 7JZ","https://www.google.com/maps/@54.83336005917034,-1.3296867184054002,16z",88.47616123
Hymers College,"Hymers College, Hymers Avenue, Hull, HU3 1LW","https://www.google.com/maps/@53.747212241235985,-0.3612221373948278,16z",88.93474208
UNKNOWN,"Newport,","https://www.google.com/maps/@51.64730547341616,-2.968576785502718,16z",89.40781944
Hacton Primary School,"Hacton Primary School, Chepstow Avenue, Hornchurch, RM12 6AU","https://www.google.com/maps/@51.551096271663184,0.2257071884589029,16z",91.54977481
St Joseph's Primary School,"Linkfield Lane, Redhill,","https://www.google.com/maps/@51.24206630897351,-0.1763473146915966,16z",92.42574373
Bursar Primary Academy,"Bursar Street, Cleethorpes, DN35 8DS","https://www.google.com/maps/@53.559490898561,-0.035391292504705685,16z",92.94938999
Westonzoyland Community Primary School,"Cheer Lane, Bridgwater, TA7 0EY","https://www.google.com/maps/@51.110184613818674,-2.9221669191901656,16z",94.23166923
Faraday School,"Old Gate House, 7 Trinity Buoy Wharf, London, E14 0FH","https://www.google.com/maps/@51.50852413538195,0.00913133264085211,16z",96.11456142
UNKNOWN,"Lighthouse Road, Newport,","https://www.google.com/maps/@51.55927166846086,-3.0122664281339313,16z",97.35637847
Radnor House,"Pope's Villa, Cross Deep, Twickenham, TW1 4QG","https://www.google.com/maps/@51.44199856481944,-0.331350985001168,16z",97.46782673
Priory Community School,"Queensway, Weston Super Mare, BS22 6BP","https://www.google.com/maps/@51.364461913077584,-2.9066766569161064,16z",98.56220637
Ysgol Gynradd Nefyn,"Ffordd Dewi Sant, LL53 6EA","https://www.google.com/maps/@52.935448792147966,-4.524583023509079,16z",99.60297245
Bosmere Junior School,"South Street, Havant, PO9 1DA","https://www.google.com/maps/@50.84791080644691,-0.9823614954825589,16z",99.99596546
Dorney School,"Harcourt Close, Maidenhead, SL6 0DY","https://www.google.com/maps/@51.50650098542632,-0.6820052267764051,16z",100.8926674
UNKNOWN,,"https://www.google.com/maps/@51.61887969097787,-3.8084138769897127,16z",101.1364495
Porthcawl  Comprehensive School,"52 Park Avenue, CF36 3ES","https://www.google.com/maps/@51.48123449458282,-3.7109711683562083,16z",102.0471625
Trax Academy,FY8 2PP,"https://www.google.com/maps/@53.76061410668381,-3.0456343454640877,16z",103.2661293
Woodbridge School,"Burkitt Road, IP12 4JH","https://www.google.com/maps/@52.09712123987403,1.3087586865747385,16z",104.6110475
Quilter's Infant & Junior School,,"https://www.google.com/maps/@51.62083612914413,0.4153109503567933,16z",105.6585813
Tangmere Primary Academy,"Bishops Road, Chichester, PO20 2JB","https://www.google.com/maps/@50.85359332289853,-0.7128079052362591,16z",107.2305314
Saint Teilo's Catholic Primary School,"Greenhill Road, SA70 7LJ","https://www.google.com/maps/@51.67487165671698,-4.703721646485062,16z",107.2473666
Ysgol Bro Gwaun,"Ysgol Bro Gwaun, Heol Dyfed, Fishguard, SA65 9DT","https://www.google.com/maps/@51.99614532610046,-4.987961303717271,16z",107.6927765
Hamilton Primary School,"Constantine Road, Colchester, CO3 3GB","https://www.google.com/maps/@51.88156800508984,0.8870648311709314,16z",108.7342735
Low Lane Primary School,"Low Lane, Morecambe, LA4 6PN","https://www.google.com/maps/@54.06931190987607,-2.8331901417819507,16z",110.4378782
Calverton Primary School,"King George Avenue, London, E16 3ET","https://www.google.com/maps/@51.5113523454703,0.04132442290354239,16z",111.0200897
Woodbridge Primary School,"Wilkinson Way, IP12 1SS","https://www.google.com/maps/@52.09737596654685,1.3199275162338224,16z",112.8949059
UNKNOWN,,"https://www.google.com/maps/@51.60635505001641,-3.8196926437581573,16z",113.3456807
Outwood Academy Bydales,TS11 6AR,"https://www.google.com/maps/@54.59210326935143,-1.0234851743563012,16z",113.4557633
Saints Peter and Paul Catholic Primary School,"Moorfield, Liverpool, L33 1DZ","https://www.google.com/maps/@53.498131623162,-2.88028590083962,16z",113.7338155
Thornton Hough Primary School,,"https://www.google.com/maps/@53.3215717415966,-3.04469912811107,16z",113.7968939
Bisham CoE Primary School,"Church Lane, SL7 1RW","https://www.google.com/maps/@51.56169584493436,-0.7767776838601766,16z",114.0965418
Ysgol Rhydygors,"Rhydygors School & Support Service, Llansteffan Road, Carmarthen, SA31 3NQ","https://www.google.com/maps/@51.84175668203892,-4.323081255294548,16z",116.7540372
UNKNOWN,"Newport,","https://www.google.com/maps/@51.55773470090646,-3.0115521210362957,16z",117.4101519
St Luke's Church of England Primary School,"Saunders Ness Road, London, E14 3EB","https://www.google.com/maps/@51.490798651792076,-0.007348002639131913,16z",118.4596054
Poulton-le-Fylde St Chad's CofE Primary School,"Hardhorn Road, Poulton-le-Fylde, FY6 7SR","https://www.google.com/maps/@53.84449952737436,-2.990302321183872,16z",119.4022753
Austin Friars St Monica's School,"Etterby Scaur, Carlisle, CA3 9PB","https://www.google.com/maps/@54.90631689605113,-2.9495843767440437,16z",119.7619579
Northcote Primary School,"Cavendish Drive, Liverpool, L9 1HW","https://www.google.com/maps/@53.45050325787825,-2.963078166418204,16z",119.855059
Penclawdd Primary School,"Park Road, SA4 3LE","https://www.google.com/maps/@51.64248987391838,-4.11049292650158,16z",120.2110205
Pakefield High School & Learning Community,"Lansdowne Road, Lowestoft, NR33 7AQ","https://www.google.com/maps/@52.449951090343156,1.725193514617066,16z",121.2258531
Ysgol Bro Ingli,"Ysgol Bro Ingli, Heol Hir, Trefdraeth, SA42 0TS","https://www.google.com/maps/@52.01883621739409,-4.831284446987687,16z",122.146728
Theatricool Performing Arts School,"Belle Vue Road, CO1 1XA","https://www.google.com/maps/@51.783903217325935,0.9277554678658584,16z",122.7348253
Ysgol Tan y Castell,,"https://www.google.com/maps/@52.861954296981715,-4.10811018719994,16z",122.9056365
Pearson Primary School,"Pearson Primary School, Leicester Street, Hull, HU3 1TB","https://www.google.com/maps/@53.754312575895554,-0.3530677917031618,16z",123.866615
Harbinger Primary School,"Harbinger Primary School, Cahir Street, London, E14 3QP","https://www.google.com/maps/@51.48932056377895,-0.020031202444873143,16z",125.046369
Queen Elizabeth High,"Queen Elizabeth High School, Llanstephan Road, Carmarthen, SA31 3NL","https://www.google.com/maps/@51.84615679690649,-4.321213298707144,16z",125.1854721
St Nicholas C of E Primary School,,"https://www.google.com/maps/@53.60892346570365,-0.33670693502790666,16z",125.6697304
Thomas's London Day Schools - Battersea,28-40,"https://www.google.com/maps/@51.47402087429768,-0.17454790161373215,16z",125.7101935
Rise Academy,"Rise Academy, Fountain Road, Hull, HU2 0LH","https://www.google.com/maps/@53.75777991673186,-0.34005505001672354,16z",126.3679871
St Mary Magdalen's Catholic Primary School,"St Mary Magdalen's Catholic Primary School, Worple Street, London, SW14 8HE","https://www.google.com/maps/@51.46886284744626,-0.261804359236108,16z",127.1763975
St John the Evangelist Church School,"Fosseway, Clevedon, BS21 5EL","https://www.google.com/maps/@51.429223510054236,-2.860067380777813,16z",127.5028319
Ysgol Pant y Rhedyn,"Penmaenmawr Road, Llanfairfechan, LL33 0PA","https://www.google.com/maps/@53.25960613963442,-3.9761574671682327,16z",128.9604252
Llangunnor Primary School,,"https://www.google.com/maps/@51.849442505887666,-4.299777991572819,16z",129.9808803
Newtons Primary School,"Lowen Road, Rainham, RM13 8QR","https://www.google.com/maps/@51.530734204520456,0.17331482890777725,16z",130.1216674
Thames Ditton Infant School,"Speer Road, Thames Ditton, KT7 0NW","https://www.google.com/maps/@51.39122347791818,-0.3374581152619652,16z",131.6921009
Froebel House School,"Froebel House Preparatory School, 5 Marlborough Avenue, Hull, HU5 3JP","https://www.google.com/maps/@53.97176408341612,-0.4109568291402681,16z",132.5456375
Valley Road Academy,"Corporation Road, Tyne and Wear, SR2 8PL","https://www.google.com/maps/@54.89610206698599,-1.369030668131792,16z",133.7103762
Thames Ditton Junior School,,"https://www.google.com/maps/@51.38727735294298,-0.3361854034979058,16z",134.4093876
Stanford Infant School,"Highcroft Villas, Brighton, BN1 5PS","https://www.google.com/maps/@50.8381126611577,-0.15167059576050382,16z",134.4595742
Axminster Community Primary Academy,"Stony Lane, Axminster, EX13 5BU","https://www.google.com/maps/@50.78205791571154,-2.9899966302658028,16z",135.2506434
Brookfield School,"Fouldrey Avenue, Poulton-le-Fylde, FY6 7HE","https://www.google.com/maps/@53.853569467878934,-2.980102305243357,16z",136.3021841
Ysgol Gynradd Aberporth,"Rhiw y Plas, SA43 2DA","https://www.google.com/maps/@52.13199478631712,-4.548905128120593,16z",136.3601763
Longmoor Community Primary School,,"https://www.google.com/maps/@53.4647640323592,-2.955922200066155,16z",136.5553234
Saundersfoot C.P. School,"Frances Lane, SA69 9HB","https://www.google.com/maps/@51.71400636411595,-4.700357618846132,16z",137.5640262
St. John's C.of E. Primary School,,"https://www.google.com/maps/@53.6034624987144,-2.8376804870437624,16z",137.8135019
UNKNOWN,"Lighthouse Road, Newport,","https://www.google.com/maps/@51.557598941939276,-3.012197161304021,16z",141.0631449
Wray Common Primary School,,"https://www.google.com/maps/@51.242724127198464,-0.18346389220470313,16z",144.4219397
ArnoldKEQMS (AKS),"Clifton Drive South, Lytham St Annes, FY8 1DT","https://www.google.com/maps/@53.74155860050739,-3.009737572741547,16z",144.5853513
Westbridge Primary School,"Westbridge Road, SW11 3NE","https://www.google.com/maps/@51.47755982838928,-0.17212048154225904,16z",144.7570076
Ty Afan Secondary Centre,,"https://www.google.com/maps/@51.59509283494507,-3.797745653322804,16z",145.5342335
Tadworth Primary,,"https://www.google.com/maps/@51.292585052917055,-0.22813467619443667,16z",145.5819376
Danetree Primary School,"Danetree Road, KT19 9SE","https://www.google.com/maps/@51.35787788464956,-0.2714570166029141,16z",145.7916769
Southbourne Infant School,"50 New Road, Southbourne, PO10 8JX","https://www.google.com/maps/@50.84684682794851,-0.9049814119065142,16z",145.9418393
Friarage Community Primary School,"Friargate, Scarborough, YO11 1HS","https://www.google.com/maps/@54.28464822354354,-0.3959346591057721,16z",145.9509464
The Harrodian School,"The Harrodian School, Lonsdale Road, London, SW13 9QN","https://www.google.com/maps/@51.48009747347037,-0.24768440760043467,16z",146.694924
UNKNOWN,,"https://www.google.com/maps/@51.586247227372205,-2.749945283277442,16z",146.976725
Laleham Church of England Voluntary Aided Primary School,,"https://www.google.com/maps/@51.412527141469624,-0.48603152516414244,16z",148.1616884
St. Catherine's School,"Cross Deep, Twickenham, TW1 4QJ","https://www.google.com/maps/@51.44242371693583,-0.3334178755856198,16z",148.3624393
UNKNOWN,,"https://www.google.com/maps/@53.72530937515399,-0.43103349206886576,16z",149.107385
The Magdalen School,,"https://www.google.com/maps/@53.107503588751705,0.23440771834398802,16z",149.380537
Whitehouse Pupil Referral Unit,"Whitehouse Pupil Referral Unit, Pickering Road, Hull, HU4 7AD","https://www.google.com/maps/@53.73028656490113,-0.4084613617906167,16z",151.0845831
